ID_Solicitud,Edad,Ciudad,Tipo_Contrato,Antiguedad_Laboral_Anos,Ingresos_Mensuales_MCOP,Vivienda_Actual,Historial_Crediticio,Anos_Historial_Crediticio,Mora_Previa,Nivel_Endeudamiento_Pct,Relacion_Cuota_Ingreso_Pct,Ahorro_Disponible_MCOP,Tipo_Vivienda,Valor_Vivienda_MCOP,Monto_Solicitado_MCOP,Plazo_Anos,Tasa_Interes_EA_Pct,Aplica_Subsidio,Nivel_Riesgo,Estado_Solicitud,Segmento_Cliente
SOL-04310,26,Cartagena,Indefinido,6,15.05,Hipotecado,Bueno,2,No,75.5,35.0,97.4,No VIS,601.4,504.0,15,12.0,No,Medio,En estudio,Alta capacidad de pago
SOL-04311,25,Pasto,Indefinido,3,14.7,Arrendatario,Bueno,3,No,18.3,12.0,133.1,No VIS,301.1,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04312,24,Cali,Término fijo,2,12.6,Arrendatario,Regular,2,No,26.0,14.0,97.5,No VIS,265.5,168.0,15,14.6,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-04313,22,Barranquilla,Indefinido,2,14.7,Arrendatario,Regular,4,No,19.9,12.0,125.5,No VIS,293.5,168.0,25,12.9,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04314,24,Barranquilla,Indefinido,5,15.05,Hipotecado,Regular,4,Sí,10.1,6.0,137.1,No VIS,221.1,84.0,20,13.5,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04315,23,Manizales,Término fijo,0,12.6,Arrendatario,Regular,4,No,30.6,14.0,39.2,No VIS,207.2,168.0,10,13.2,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-04316,23,Ibagué,Indefinido,7,15.05,Hipotecado,Bueno,3,No,32.1,17.0,100.7,No VIS,342.6,241.9,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04317,21,Bogotá,Indefinido,5,14.7,Arrendatario,Bueno,4,No,22.1,12.0,129.9,No VIS,297.9,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04318,26,Pereira,Indefinido,9,15.05,Hipotecado,Bueno,3,No,39.3,20.0,107.2,No VIS,402.9,295.7,10,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04319,26,Manizales,Indefinido,2,14.7,Arrendatario,Regular,4,Sí,19.9,12.0,101.0,No VIS,269.0,168.0,20,11.9,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04320,23,Bucaramanga,Indefinido,3,15.05,Hipotecado,Regular,3,No,15.5,8.0,124.6,No VIS,245.6,121.0,20,15.6,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04321,22,Bucaramanga,Indefinido,5,15.05,Propietario,Bueno,3,No,19.5,8.0,114.9,No VIS,232.5,117.6,30,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04322,24,Bogotá,Término fijo,4,12.64,Arrendatario,Regular,3,Sí,32.1,14.0,90.2,No VIS,258.2,168.0,20,12.9,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-04323,25,Medellín,Indefinido,2,14.8,Arrendatario,Bueno,2,No,18.5,12.0,35.3,No VIS,203.3,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04324,22,Ibagué,Término fijo,2,14.88,Arrendatario,Bueno,4,No,23.2,12.0,103.6,No VIS,271.6,168.0,25,12.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04325,22,Santa Marta,Término fijo,0,14.88,Arrendatario,Regular,4,Sí,28.3,12.0,55.6,No VIS,223.6,168.0,20,13.0,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-04326,24,Bogotá,Indefinido,5,15.05,Arrendatario,Bueno,4,No,21.0,12.0,60.5,No VIS,228.5,168.0,15,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04327,25,Cali,Término fijo,6,15.05,Arrendatario,Bueno,2,No,28.1,12.0,111.5,No VIS,279.5,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04328,22,Ibagué,Independiente,0,15.05,Hipotecado,Bueno,3,No,31.4,15.0,84.4,No VIS,307.8,223.4,20,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04329,25,Pereira,Indefinido,6,15.05,Arrendatario,Bueno,3,No,18.1,12.0,116.0,No VIS,284.0,168.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04330,24,Barranquilla,Indefinido,3,12.95,Arrendatario,Malo,3,No,33.4,14.0,77.1,No VIS,245.1,168.0,25,16.4,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-04331,22,Bogotá,Término fijo,6,15.05,Propietario,Bueno,2,No,43.1,18.0,134.4,No VIS,394.8,260.4,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04332,22,Bucaramanga,Indefinido,6,15.12,Arrendatario,Bueno,2,No,27.9,12.0,81.2,No VIS,249.2,168.0,25,12.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04333,24,Manizales,Término fijo,1,15.05,Hipotecado,Bueno,3,No,32.4,16.0,89.3,No VIS,324.5,235.2,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04334,24,Bucaramanga,Indefinido,3,15.12,Arrendatario,Regular,4,Sí,26.7,12.0,45.2,No VIS,213.2,168.0,30,14.2,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-04335,23,Pereira,Indefinido,7,15.12,Arrendatario,Regular,3,Sí,19.6,12.0,90.4,No VIS,258.4,168.0,15,12.9,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04336,26,Medellín,Indefinido,5,15.29,Arrendatario,Bueno,4,No,26.0,11.0,58.8,No VIS,226.8,168.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04337,22,Armenia,Indefinido,2,13.26,Arrendatario,Bueno,2,No,31.8,13.0,121.6,No VIS,289.6,168.0,20,12.2,No,Bajo,Rechazado,Alta capacidad de pago
SOL-04338,22,Manizales,Independiente,1,15.05,Hipotecado,Bueno,4,No,16.5,9.0,115.7,No VIS,250.1,134.4,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04339,26,Cali,Indefinido,4,15.4,Arrendatario,Bueno,3,No,19.4,11.0,31.9,No VIS,199.9,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04340,22,Santa Marta,Término fijo,2,15.4,Arrendatario,Bueno,3,No,19.2,11.0,89.3,No VIS,257.3,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04341,24,Villavicencio,Indefinido,0,13.48,Arrendatario,Regular,2,No,23.9,13.0,35.4,No VIS,203.4,168.0,20,14.8,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04342,22,Ibagué,Indefinido,0,15.05,Hipotecado,Bueno,2,No,18.9,12.0,98.3,No VIS,266.3,168.0,10,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04343,24,Cali,Indefinido,7,12.95,Hipotecado,Bueno,4,No,39.0,17.0,138.2,No VIS,348.2,210.0,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04344,22,Cali,Indefinido,3,15.75,Arrendatario,Bueno,2,No,20.0,11.0,134.1,No VIS,302.1,168.0,25,12.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04345,22,Medellín,Término fijo,3,15.75,Arrendatario,Bueno,3,No,17.4,11.0,59.3,No VIS,227.3,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04346,25,Bogotá,Indefinido,5,15.05,Hipotecado,Bueno,3,No,57.2,23.0,46.8,No VIS,382.8,336.0,15,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-04347,25,Cali,Indefinido,5,15.05,Propietario,Bueno,4,No,32.6,19.0,124.9,No VIS,393.7,268.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04348,22,Cali,Término fijo,5,15.05,Hipotecado,Bueno,4,No,37.1,16.0,95.5,No VIS,330.7,235.2,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04349,24,Bogotá,Indefinido,3,15.05,Hipotecado,Bueno,2,No,53.8,27.0,80.9,No VIS,467.3,386.4,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04350,24,Santa Marta,Indefinido,6,15.05,Hipotecado,Regular,2,No,41.3,22.0,127.3,No VIS,438.1,310.8,20,13.1,No,Bajo,En estudio,Alto riesgo financiero
SOL-04351,24,Cali,Indefinido,1,13.65,Arrendatario,Malo,3,Sí,28.2,13.0,60.3,No VIS,228.3,168.0,25,16.8,No,Alto,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04352,25,Cali,Término fijo,0,15.75,Arrendatario,Bueno,4,No,26.0,11.0,57.0,No VIS,225.0,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04353,22,Medellín,Indefinido,3,15.75,Arrendatario,Bueno,3,No,17.1,11.0,103.4,No VIS,271.4,168.0,30,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04354,23,Bogotá,Indefinido,3,15.05,Hipotecado,Bueno,2,No,35.5,23.0,62.7,No VIS,392.0,329.3,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04355,22,Cúcuta,Independiente,2,13.65,Arrendatario,Regular,3,Sí,32.3,13.0,81.2,No VIS,249.2,168.0,15,12.2,No,Alto,Rechazado,Independiente o ingreso variable
SOL-04356,24,Medellín,Término fijo,0,15.75,Arrendatario,Bueno,3,No,19.4,11.0,84.6,No VIS,252.6,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04357,22,Barranquilla,Indefinido,6,15.75,Arrendatario,Bueno,4,No,17.1,11.0,54.6,No VIS,222.6,168.0,10,11.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04358,22,Barranquilla,Indefinido,7,15.05,Propietario,Bueno,4,No,25.6,14.0,37.4,No VIS,239.0,201.6,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04359,23,Cali,Término fijo,3,15.75,Arrendatario,Bueno,4,No,18.5,11.0,122.0,No VIS,290.0,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04360,23,Cali,Indefinido,3,13.65,Arrendatario,Regular,4,Sí,25.4,13.0,124.0,No VIS,292.0,168.0,15,15.4,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04361,24,Bogotá,Término fijo,0,15.75,Arrendatario,Regular,2,Sí,26.2,11.0,101.8,No VIS,269.8,168.0,20,13.8,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04362,25,Bogotá,Indefinido,0,15.75,Arrendatario,Bueno,3,No,26.4,11.0,47.8,No VIS,215.8,168.0,25,11.9,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04363,23,Cali,Indefinido,0,15.75,Arrendatario,Bueno,3,No,19.9,11.0,87.1,No VIS,255.1,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04364,23,Manizales,Indefinido,4,13.86,Arrendatario,Regular,2,Sí,25.7,13.0,51.3,No VIS,219.3,168.0,30,14.8,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04365,23,Medellín,Indefinido,4,15.96,Arrendatario,Regular,4,No,22.5,11.0,135.8,No VIS,303.8,168.0,20,14.2,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04366,23,Bogotá,Indefinido,7,16.09,Arrendatario,Bueno,4,No,19.3,11.0,113.7,No VIS,281.7,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04367,24,Bogotá,Independiente,0,14.0,Arrendatario,Regular,3,Sí,21.7,13.0,33.8,No VIS,201.8,168.0,15,14.1,No,Medio,Rechazado,Independiente o ingreso variable
SOL-04368,26,Barranquilla,Indefinido,0,14.0,Arrendatario,Regular,2,Sí,25.7,13.0,30.2,No VIS,198.2,168.0,20,16.0,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04369,22,Medellín,Indefinido,4,16.1,Arrendatario,Bueno,2,No,21.0,11.0,148.1,No VIS,316.1,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04370,23,Bogotá,Indefinido,1,15.05,Hipotecado,Bueno,2,No,50.4,21.0,34.8,No VIS,337.2,302.4,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04371,24,Barranquilla,Independiente,0,12.95,Hipotecado,Regular,2,Sí,54.0,23.0,133.9,No VIS,419.5,285.6,20,12.5,No,Alto,Rechazado,Independiente o ingreso variable
SOL-04372,22,Bogotá,Independiente,2,15.05,Hipotecado,Regular,4,Sí,43.3,20.0,144.7,No VIS,430.3,285.6,25,12.1,No,Alto,Aprobado,Independiente o ingreso variable
SOL-04373,22,Cali,Indefinido,4,16.27,Arrendatario,Bueno,4,No,19.6,11.0,67.0,No VIS,235.0,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04374,25,Medellín,Indefinido,9,16.38,Arrendatario,Bueno,3,No,20.6,11.0,94.8,No VIS,262.8,168.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04375,21,Santa Marta,Indefinido,2,16.38,Arrendatario,Bueno,3,No,18.5,11.0,107.7,No VIS,275.7,168.0,10,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04376,21,Bogotá,Término fijo,0,15.05,Hipotecado,Regular,3,No,46.0,26.0,92.5,No VIS,468.8,376.3,30,15.3,No,Medio,Aprobado,Alto riesgo financiero
SOL-04377,24,Medellín,Término fijo,4,16.38,Arrendatario,Bueno,4,No,27.3,11.0,55.6,No VIS,223.6,168.0,30,12.2,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04378,25,Pasto,Indefinido,0,16.45,Arrendatario,Bueno,4,No,22.6,11.0,99.7,No VIS,267.7,168.0,15,12.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04379,23,Medellín,Indefinido,0,16.45,Arrendatario,Bueno,2,No,25.5,11.0,61.0,No VIS,229.0,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04380,23,Barranquilla,Indefinido,4,16.45,Arrendatario,Bueno,3,No,19.5,11.0,49.8,No VIS,217.8,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04381,26,Medellín,Indefinido,1,16.45,Arrendatario,Bueno,4,No,21.0,11.0,90.7,No VIS,258.7,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04382,26,Bogotá,Indefinido,1,15.12,Propietario,Regular,2,Sí,81.8,39.0,74.6,No VIS,645.8,571.2,25,13.5,No,Alto,Aprobado,Alto riesgo financiero
SOL-04383,22,Barranquilla,Indefinido,1,15.12,Hipotecado,Regular,4,No,29.5,19.0,33.3,No VIS,315.5,282.2,20,16.8,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04384,23,Villavicencio,Indefinido,5,15.12,Hipotecado,Bueno,3,No,55.2,23.0,144.0,No VIS,480.0,336.0,25,12.7,No,Medio,Aprobado,Alta capacidad de pago
SOL-04385,23,Medellín,Independiente,0,16.51,Arrendatario,Bueno,2,No,25.8,11.0,34.7,No VIS,202.7,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04386,23,Barranquilla,Indefinido,7,16.53,Arrendatario,Bueno,3,No,27.3,11.0,138.4,No VIS,306.4,168.0,25,11.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04387,24,Barranquilla,Indefinido,4,15.12,Hipotecado,Bueno,4,No,28.3,15.0,52.8,No VIS,266.2,213.4,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04388,25,Medellín,Indefinido,7,14.52,Arrendatario,Bueno,3,No,19.5,12.0,47.0,No VIS,215.0,168.0,25,11.0,No,Bajo,Rechazado,Alta capacidad de pago
SOL-04389,25,Barranquilla,Término fijo,6,15.12,Hipotecado,Regular,2,Sí,17.4,8.0,38.3,No VIS,159.3,121.0,30,14.8,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04390,26,Bogotá,Indefinido,11,15.12,Hipotecado,Regular,3,No,22.8,14.0,81.1,No VIS,282.7,201.6,15,12.9,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04391,26,Medellín,Indefinido,3,14.7,Arrendatario,Regular,3,No,21.7,12.0,100.4,No VIS,268.4,168.0,20,14.0,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04392,22,Medellín,Indefinido,7,16.8,Arrendatario,Bueno,2,No,17.2,10.0,138.4,No VIS,306.4,168.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04393,23,Cartagena,Indefinido,7,13.02,Hipotecado,Bueno,2,No,40.6,19.0,124.0,No VIS,359.2,235.2,20,11.0,No,Bajo,Rechazado,Alta capacidad de pago
SOL-04394,23,Medellín,Término fijo,7,13.02,Hipotecado,Bueno,2,No,23.6,11.0,49.2,No VIS,183.6,134.4,20,11.0,No,Bajo,Rechazado,Alta capacidad de pago
SOL-04395,23,Barranquilla,Término fijo,5,16.8,Arrendatario,Bueno,2,No,18.3,10.0,50.1,No VIS,218.1,168.0,20,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04396,24,Bogotá,Indefinido,8,16.8,Arrendatario,Bueno,4,No,22.4,10.0,31.0,No VIS,199.0,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04397,23,Bogotá,Indefinido,2,16.8,Arrendatario,Bueno,4,No,22.8,10.0,112.5,No VIS,280.5,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04398,22,Barranquilla,Indefinido,7,16.8,Arrendatario,Bueno,2,No,21.9,10.0,32.1,No VIS,200.1,168.0,15,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04399,24,Pereira,Término fijo,6,16.8,Arrendatario,Regular,4,Sí,15.6,10.0,46.6,No VIS,214.6,168.0,20,13.1,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04400,21,Medellín,Indefinido,3,13.02,Hipotecado,Bueno,2,No,74.1,45.0,106.1,No VIS,670.6,564.5,30,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-04401,22,Medellín,Indefinido,7,15.12,Hipotecado,Bueno,2,No,47.0,25.0,48.0,No VIS,417.6,369.6,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04402,23,Villavicencio,Indefinido,6,15.12,Propietario,Malo,2,No,58.1,30.0,48.4,No VIS,485.2,436.8,20,16.0,No,Alto,En estudio,Alto riesgo financiero
SOL-04403,23,Bogotá,Indefinido,6,15.12,Propietario,Regular,4,No,9.1,5.0,58.1,No VIS,125.3,67.2,25,14.4,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04404,24,Bucaramanga,Indefinido,2,13.02,Hipotecado,Bueno,4,No,45.2,22.0,76.2,No VIS,345.0,268.8,15,11.0,No,Bajo,Rechazado,Alta capacidad de pago
SOL-04405,24,Bucaramanga,Indefinido,3,16.8,Arrendatario,Bueno,2,No,18.0,10.0,30.9,No VIS,198.9,168.0,25,11.9,No,Bajo,En estudio,Alta capacidad de pago
SOL-04406,22,Bucaramanga,Término fijo,6,15.12,Hipotecado,Bueno,3,No,26.8,14.0,119.5,No VIS,321.1,201.6,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04407,26,Santa Marta,Término fijo,10,13.02,Hipotecado,Regular,2,No,65.4,43.0,122.9,No VIS,660.5,537.6,20,13.1,No,Medio,En estudio,Alto riesgo financiero
SOL-04408,22,Bucaramanga,Término fijo,2,16.8,Arrendatario,Bueno,4,No,18.5,10.0,74.0,No VIS,242.0,168.0,30,11.9,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04409,25,Medellín,Indefinido,3,16.8,Arrendatario,Bueno,3,No,21.9,10.0,125.8,No VIS,293.8,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04410,23,Medellín,Término fijo,7,16.8,Arrendatario,Bueno,3,No,20.0,10.0,64.2,No VIS,232.2,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04411,22,Medellín,Indefinido,2,16.82,Arrendatario,Bueno,4,No,22.2,10.0,148.3,No VIS,316.3,168.0,30,11.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04412,26,Bogotá,Indefinido,10,15.12,Hipotecado,Bueno,4,No,12.7,6.0,77.7,No VIS,161.7,84.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04413,24,Villavicencio,Término fijo,3,16.87,Arrendatario,Bueno,2,No,24.8,10.0,110.3,No VIS,278.3,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04414,24,Bogotá,Término fijo,0,15.12,Hipotecado,Regular,4,Sí,40.7,23.0,68.7,No VIS,404.7,336.0,15,14.3,No,Medio,En estudio,Alto riesgo financiero
SOL-04415,25,Bucaramanga,Indefinido,9,15.12,Propietario,Bueno,2,No,51.4,32.0,84.1,No VIS,547.8,463.7,20,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04416,22,Pereira,Término fijo,6,15.12,Propietario,Bueno,3,No,37.6,23.0,107.4,No VIS,443.4,336.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04417,22,Cartagena,Término fijo,6,15.12,Propietario,Bueno,3,No,24.8,14.0,71.7,No VIS,273.3,201.6,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04418,26,Cali,Término fijo,5,17.15,Arrendatario,Bueno,3,No,20.8,10.0,108.8,No VIS,276.8,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04419,24,Bucaramanga,Indefinido,5,17.15,Arrendatario,Regular,4,Sí,22.7,10.0,47.5,No VIS,215.5,168.0,10,13.8,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04420,23,Medellín,Indefinido,1,15.13,Propietario,Regular,2,No,64.6,42.0,88.1,No VIS,692.9,604.8,25,12.9,No,Medio,Aprobado,Alto riesgo financiero
SOL-04421,24,Pereira,Indefinido,4,17.15,Arrendatario,Bueno,3,No,24.7,10.0,62.7,No VIS,230.7,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04422,22,Medellín,Indefinido,6,17.15,Arrendatario,Bueno,2,No,18.5,10.0,140.4,No VIS,308.4,168.0,25,11.9,No,Bajo,En estudio,Alta capacidad de pago
SOL-04423,24,Villavicencio,Término fijo,8,17.25,Arrendatario,Bueno,4,No,23.2,10.0,129.0,No VIS,297.0,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04424,22,Bogotá,Término fijo,5,17.35,Arrendatario,Bueno,4,No,21.7,10.0,88.5,No VIS,256.5,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04425,24,Medellín,Independiente,2,15.16,Hipotecado,Bueno,2,No,85.0,55.0,84.5,No VIS,890.9,806.4,20,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-04426,23,Cali,Indefinido,6,15.4,Arrendatario,Regular,2,No,17.4,11.0,130.1,No VIS,298.1,168.0,20,16.8,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-04427,22,Manizales,Indefinido,6,17.5,Arrendatario,Bueno,3,No,24.0,10.0,112.9,No VIS,280.9,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04428,24,Pereira,Independiente,2,15.4,Arrendatario,Regular,2,No,20.7,11.0,112.0,No VIS,280.0,168.0,15,15.2,No,Medio,Rechazado,Independiente o ingreso variable
SOL-04429,23,Bogotá,Indefinido,7,17.5,Arrendatario,Bueno,2,No,23.9,10.0,95.8,No VIS,263.8,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04430,24,Bogotá,Indefinido,1,17.5,Arrendatario,Bueno,2,No,16.9,10.0,133.5,No VIS,301.5,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04431,24,Medellín,Indefinido,6,19.25,Arrendatario,Regular,4,No,39.5,16.0,52.7,No VIS,355.1,302.4,25,12.9,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-04432,25,Cali,Indefinido,2,15.22,Hipotecado,Bueno,4,No,44.6,21.0,133.4,No VIS,435.8,302.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04433,26,Cali,Término fijo,10,19.25,Arrendatario,Malo,3,No,37.4,16.0,92.5,No VIS,394.9,302.4,30,16.7,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04434,23,Medellín,Indefinido,4,15.26,Hipotecado,Bueno,4,No,32.0,16.0,104.6,No VIS,339.8,235.2,30,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04435,24,Barranquilla,Indefinido,6,19.6,Arrendatario,Bueno,2,No,33.5,16.0,145.5,No VIS,447.9,302.4,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04436,23,Medellín,Término fijo,7,19.6,Arrendatario,Regular,3,No,29.1,16.0,80.9,No VIS,383.3,302.4,25,13.4,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-04437,23,Pasto,Independiente,1,19.95,Arrendatario,Bueno,2,No,35.9,16.0,110.2,No VIS,412.6,302.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04438,23,Bogotá,Indefinido,7,13.2,Hipotecado,Bueno,3,No,64.9,27.0,92.7,No VIS,428.7,336.0,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-04439,25,Barranquilla,Término fijo,7,13.2,Hipotecado,Bueno,2,No,53.2,24.0,141.8,No VIS,444.2,302.4,20,11.6,No,Bajo,En estudio,Alta capacidad de pago
SOL-04440,26,Barranquilla,Término fijo,3,20.03,Arrendatario,Bueno,3,No,31.5,16.0,88.5,No VIS,390.9,302.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04441,23,Bogotá,Independiente,2,20.12,Arrendatario,Bueno,3,No,37.4,16.0,60.7,No VIS,363.1,302.4,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04442,25,Medellín,Término fijo,0,15.33,Hipotecado,Bueno,4,No,60.0,30.0,87.9,No VIS,524.7,436.8,20,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-04443,23,Medellín,Indefinido,5,20.12,Arrendatario,Bueno,2,No,31.0,16.0,140.0,No VIS,442.4,302.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04444,26,Bogotá,Indefinido,10,13.23,Hipotecado,Regular,4,No,41.1,19.0,90.1,No VIS,325.3,235.2,20,15.0,No,Bajo,Rechazado,Alto riesgo financiero
SOL-04445,25,Medellín,Indefinido,4,20.3,Arrendatario,Bueno,4,No,27.7,16.0,47.5,No VIS,349.9,302.4,20,11.8,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04446,24,Medellín,Término fijo,6,20.3,Arrendatario,Bueno,4,No,31.6,16.0,95.0,No VIS,397.4,302.4,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-04447,21,Bogotá,Indefinido,5,15.39,Hipotecado,Bueno,4,No,15.4,10.0,76.5,No VIS,231.1,154.6,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-04448,23,Medellín,Independiente,1,21.0,Arrendatario,Bueno,3,No,37.3,15.0,108.0,No VIS,410.4,302.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
